"row","Population","BLOCK.POS","Sample.ID","Family.Unique","Family.NonUnique","Replicate","HabitatType","Region","Collector","Collection.Date","Block.ID","Position","Letter.Pos","No.Position","Bench","Planting.Date","Survival.Y.N","Germination.Y.N","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","Flower.Y.N.2016","Fruit.Y.N.2016","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","No.Flowers.2016","No.Fruit.2016","Seedmass.2016","sm","Flower.Y.N.2017","Fruit.Y.N.2017","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","sm.2","Survival.Y.N.2017","No.Fruit.2017","Total.N.R.2017","Total.Flowers.2017","Flowering.Y.N.2018","Fruit.Y.N.2018","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","seedmass.2018.g.","No.Fruit.2018","Total.Flowers.2018","Survival.Y.N.2018","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","Dist.from.cg.km","Surv2017","Surv2018"
566,"CAR-NBA","7-H12","CAR-NBA.10.7","CAR-NBA_10",10,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"H12","H",12,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
567,"CAR-NBA","2-H4","CAR-NBA.12.2","CAR-NBA_12",12,2,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",2,"H4","H",4,1,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,1,0,"5/28/2016",203,195,189,1,0,0,0,1,1,"0","4/5/2017",95,5,"4/16/2017",106,16,"5/24/2017",144,54,0.608,608,1,9,7,16,1,1,"4/16/2018",106,"5/7/2018",127,"5/21/2018",141,4,0.0225,1,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
568,"CAR-NBA","2-K11","CAR-NBA.3.2","CAR-NBA_3",3,2,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",2,"K11","K",11,1,"11/7/2015",1,1,"11/16/2015",9,"11/22/2015",15,6,1,0,"7/23/2016",259,250,244,22,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,1.634,1634,1,15,5,20,1,1,"4/26/2018",116,"5/7/2018",127,"5/19/2018",139,1,1.1617,9,10,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
569,"CAR-NBA","11-E8","CAR-NBA.12.11","CAR-NBA_12",12,11,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",11,"E8","E",8,3,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/5/2017",95,5,"4/16/2017",106,16,"5/23/2017",143,53,0.575,575,1,8,1,9,1,1,"4/23/2018",113,"5/7/2018",127,"5/20/2018",140,1,0.2404,6,7,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
570,"CAR-NBA","2-M14","CAR-NBA.10.2","CAR-NBA_10",10,2,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",2,"M14","M",14,1,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/26/2017",146,56,0.395,395,1,6,11,17,1,1,"4/12/2018",102,"5/14/2018",134,"5/21/2018",141,4,0.4733,6,10,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
571,"CAR-NBA","5-N2","CAR-NBA.11.5","CAR-NBA_11",11,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"N2","N",2,2,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,1,"5/31/2016",206,197,189,11,1,0.005,5,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/29/2017",149,59,0.999,999,1,16,3,19,1,1,"4/12/2018",102,"5/7/2018",127,"5/20/2018",140,1,0.8947,4,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
572,"CAR-NBA","10-D12","CAR-NBA.1.10","CAR-NBA_1",1,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"D12","D",12,3,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"8/9/2016",276,266,259,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.868,868,1,9,4,13,1,1,"4/30/2018",120,"5/10/2018",130,"5/18/2018",138,1,0.386,4,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
573,"CAR-NBA","9-H2","CAR-NBA.10.9","CAR-NBA_10",10,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"H2","H",2,3,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
574,"CAR-NBA","12-F12","CAR-NBA.12.12","CAR-NBA_12",12,12,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",12,"F12","F",12,3,"11/7/2015",1,1,"11/15/2015",8,"11/25/2015",18,10,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/28/2017",148,58,0.906,906,1,8,3,11,1,1,"5/7/2018",127,"5/10/2018",130,"5/20/2018",140,0,0.0946,1,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
575,"CAR-NBA","10-F10","CAR-NBA.10.10","CAR-NBA_10",10,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"F10","F",10,3,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,1,0,"5/31/2016",206,198,190,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/18/2017",138,48,0.223,223,1,4,3,7,1,0,"4/19/2018",109,"4/30/2018",120,NA,NA,1,NA,NA,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
576,"CAR-NBA","8-H12","CAR-NBA.12.8","CAR-NBA_12",12,8,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",8,"H12","H",12,2,"11/7/2015",1,1,"11/25/2015",18,"12/4/2015",27,9,1,1,"7/20/2016",256,239,229,10,1,0.012,12,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/17/2017",137,47,2.585,2585,1,21,7,28,1,1,"5/3/2018",123,"5/10/2018",130,"5/19/2018",139,0,3.1156,20,20,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
577,"CAR-NBA","8-K16","CAR-NBA.21.8","CAR-NBA_21",21,8,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",8,"K16","K",16,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
578,"CAR-NBA","4-B10","CAR-NBA.1.4","CAR-NBA_1",1,4,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",4,"B10","B",10,1,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,1,0,"7/16/2016",252,244,236,2,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/25/2017",145,55,0.746,746,1,10,12,22,1,1,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,1,0.7766,7,8,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
579,"CAR-NBA","11-G2","CAR-NBA.4.11","CAR-NBA_4",4,11,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",11,"G2","G",2,3,"11/7/2015",1,1,"11/18/2015",11,"11/24/2015",17,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/28/2017",148,58,1.492,1492,1,15,8,23,1,1,"4/30/2018",120,"5/10/2018",130,"5/19/2018",139,0,0.3308,4,4,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
580,"CAR-NBA","10-G6","CAR-NBA.4.10","CAR-NBA_4",4,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"G6","G",6,3,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
581,"CAR-NBA","7-G2","CAR-NBA.12.7","CAR-NBA_12",12,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"G2","G",2,2,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"5/26/2016",201,192,185,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,2.777,2777,1,23,3,26,1,1,"4/23/2018",113,"5/14/2018",134,"5/21/2018",141,2,1.2895,12,14,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
582,"CAR-NBA","5-J2","CAR-NBA.10.5","CAR-NBA_10",10,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"J2","J",2,2,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"8/8/2016",275,265,258,3,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/27/2017",147,57,0.059,59,1,1,4,5,1,1,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,2,1.8236,12,14,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
583,"CAR-NBA","4-C2","CAR-NBA.21.4","CAR-NBA_21",21,4,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",4,"C2","C",2,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
584,"CAR-NBA","9-C12","CAR-NBA.12.9","CAR-NBA_12",12,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"C12","C",12,3,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"4/23/2017",113,23,"5/24/2017",144,54,0,0,1,NA,1,1,1,1,"4/26/2018",116,"5/10/2018",130,"5/18/2018",138,1,0.153,1,2,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
585,"CAR-NBA","7-I7","CAR-NBA.1.7","CAR-NBA_1",1,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"I7","I",7,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
586,"CAR-NBA","9-F8","CAR-NBA.8.9","CAR-NBA_8",8,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"F8","F",8,3,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,1,0,"7/21/2016",257,249,243,39,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/25/2017",145,55,1.949,1949,1,15,9,24,1,1,"4/19/2018",109,"5/7/2018",127,"5/19/2018",139,2,1.4242,4,6,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
587,"CAR-NBA","3-N7","CAR-NBA.11.3","CAR-NBA_11",11,3,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",3,"N7","N",7,1,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"6/1/2017",152,62,0.783,783,1,6,14,20,1,1,"4/23/2018",113,"5/14/2018",134,"5/23/2018",143,0,1.5882,10,10,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
588,"CAR-NBA","6-D13","CAR-NBA.7.6","CAR-NBA_7",7,6,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",6,"D13","D",13,2,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"6/9/2016",215,206,199,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/18/2017",138,48,0.403,403,1,6,2,8,1,1,"4/30/2018",120,"5/14/2018",134,"5/22/2018",142,0,0.0294,1,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
589,"CAR-NBA","10-E8","CAR-NBA.3.10","CAR-NBA_3",3,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"E8","E",8,3,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,1,0,"7/3/2016",239,231,224,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/2/2017",153,63,0.167,167,1,3,0,3,1,1,"4/16/2018",106,"5/7/2018",127,"5/20/2018",140,3,0.3222,5,8,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
590,"CAR-NBA","3-N8","CAR-NBA.21.3","CAR-NBA_21",21,3,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",3,"N8","N",8,1,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"6/1/2017",152,62,0.537,537,1,5,12,17,1,1,"4/23/2018",113,"5/14/2018",134,"5/22/2018",142,4,0.036,1,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
591,"CAR-NBA","10-C10","CAR-NBA.21.10","CAR-NBA_21",21,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"C10","C",10,3,"11/7/2015",1,1,"11/19/2015",12,"11/25/2015",18,6,1,0,"11/7/2016",366,354,348,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/15/2017",135,45,0.527,527,1,12,3,15,1,1,"4/30/2018",120,"5/7/2018",127,"5/22/2018",142,4,0.0362,1,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
592,"CAR-NBA","12-D11","CAR-NBA.1.12","CAR-NBA_1",1,12,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",12,"D11","D",11,3,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
593,"CAR-NBA","5-A13","CAR-NBA.8.5","CAR-NBA_8",8,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"A13","A",13,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
594,"CAR-NBA","1-E16","CAR-NBA.8.1","CAR-NBA_8",8,1,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",1,"E16","E",16,1,"11/7/2015",1,1,"11/16/2015",9,"11/25/2015",18,9,1,1,"6/26/2016",232,223,214,18,2,0.022,22,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/29/2017",149,59,2.11,2110,1,16,9,25,1,1,"4/23/2018",113,"5/10/2018",130,"5/20/2018",140,0,3.208,19,19,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
595,"CAR-NBA","5-C4","CAR-NBA.13.5","CAR-NBA_13",13,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"C4","C",4,2,"11/7/2015",1,1,"11/15/2015",8,"11/24/2015",17,9,1,1,"7/17/2016",253,245,236,9,2,0.061,61,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/31/2017",151,61,0.091,91,1,2,2,4,1,1,"4/12/2018",102,"5/10/2018",130,"5/22/2018",142,1,0.323,1,2,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
596,"CAR-NBA","9-K15","CAR-NBA.7.9","CAR-NBA_7",7,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"K15","K",15,3,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
597,"CAR-NBA","7-K2","CAR-NBA.7.7","CAR-NBA_7",7,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"K2","K",2,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
598,"CAR-NBA","5-D13","CAR-NBA.7.5","CAR-NBA_7",7,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"D13","D",13,2,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,1,0,"6/9/2016",215,205,197,3,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/3/2017",154,64,0.201,201,1,3,2,5,1,1,"4/16/2018",106,"5/3/2018",123,"5/25/2018",145,0,0.1826,1,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
599,"CAR-NBA","2-B3","CAR-NBA.4.2","CAR-NBA_4",4,2,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",2,"B3","B",3,1,"11/7/2015",1,1,"11/16/2015",9,"11/21/2015",14,5,1,1,"6/8/2016",214,205,200,14,1,0.013,13,1,1,"0","4/5/2017",95,5,"4/16/2017",106,16,"5/27/2017",147,57,1.146,1146,1,13,5,18,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,0
600,"CAR-NBA","1-N10","CAR-NBA.4.1","CAR-NBA_4",4,1,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",1,"N10","N",10,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,0,0
601,"CAR-PSR","5-D11","CAR-PSR.23.5","CAR-PSR_23",23,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"D11","D",11,2,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/3/2017",154,64,0.103,103,1,1,2,3,1,1,"4/23/2018",113,"5/14/2018",134,"5/26/2018",146,1,0.1439,1,2,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
602,"CAR-PSR","8-D4","CAR-PSR.25.8","CAR-PSR_25",25,8,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",8,"D4","D",4,2,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,1,1,"8/8/2016",275,267,261,7,1,0.023,23,NA,1,"0","4/2/2017",91,1,"5/7/2017",127,37,"5/31/2017",151,61,1.527,1527,1,9,6,15,1,1,"4/19/2018",109,"5/14/2018",134,"5/23/2018",143,1,0.869,8,9,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
603,"CAR-PSR","6-D6","CAR-PSR.7.6","CAR-PSR_7",7,6,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",6,"D6","D",6,2,"11/7/2015",1,1,"11/16/2015",9,"11/25/2015",18,9,1,0,"5/26/2016",201,192,183,5,0,0,0,1,0,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,0,0,1,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,0
604,"CAR-PSR","1-L7","CAR-PSR.31.1","CAR-PSR_31",31,1,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",1,"L7","L",7,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,0,0
