"","row","Population","BLOCK.POS","Sample.ID","Family.Unique","Family.NonUnique","Replicate","HabitatType","Region","Collector","Collection.Date","Block.ID","Position","Letter.Pos","No.Position","Bench","Planting.Date","Survival.Y.N","Germination.Y.N","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","Flower.Y.N.2016","Fruit.Y.N.2016","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","No.Flowers.2016","No.Fruit.2016","Seedmass.2016","sm","Flower.Y.N.2017","Fruit.Y.N.2017","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","sm.2","Survival.Y.N.2017","No.Fruit.2017","Total.N.R.2017","Total.Flowers.2017","Flowering.Y.N.2018","Fruit.Y.N.2018","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","seedmass.2018.g.","No.Fruit.2018","Total.Flowers.2018","Survival.Y.N.2018","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","Dist.from.cg.km","Surv2017","Surv2018"
"NA.483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"581",581,"CAR-NBA","7-G2","CAR-NBA.12.7","CAR-NBA_12",12,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"G2","G",2,2,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"5/26/2016",201,192,185,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,2.777,2777,1,23,3,26,1,1,"4/23/2018",113,"5/14/2018",134,"5/21/2018",141,2,1.2895,12,14,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"582",582,"CAR-NBA","5-J2","CAR-NBA.10.5","CAR-NBA_10",10,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"J2","J",2,2,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"8/8/2016",275,265,258,3,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/27/2017",147,57,0.059,59,1,1,4,5,1,1,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,2,1.8236,12,14,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"NA.484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"584",584,"CAR-NBA","9-C12","CAR-NBA.12.9","CAR-NBA_12",12,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"C12","C",12,3,"11/7/2015",1,1,"11/15/2015",8,"11/23/2015",16,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"4/23/2017",113,23,"5/24/2017",144,54,0,0,1,NA,1,1,1,1,"4/26/2018",116,"5/10/2018",130,"5/18/2018",138,1,0.153,1,2,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"NA.485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"586",586,"CAR-NBA","9-F8","CAR-NBA.8.9","CAR-NBA_8",8,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"F8","F",8,3,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,1,0,"7/21/2016",257,249,243,39,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/25/2017",145,55,1.949,1949,1,15,9,24,1,1,"4/19/2018",109,"5/7/2018",127,"5/19/2018",139,2,1.4242,4,6,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"587",587,"CAR-NBA","3-N7","CAR-NBA.11.3","CAR-NBA_11",11,3,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",3,"N7","N",7,1,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"6/1/2017",152,62,0.783,783,1,6,14,20,1,1,"4/23/2018",113,"5/14/2018",134,"5/23/2018",143,0,1.5882,10,10,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"588",588,"CAR-NBA","6-D13","CAR-NBA.7.6","CAR-NBA_7",7,6,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",6,"D13","D",13,2,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"6/9/2016",215,206,199,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/18/2017",138,48,0.403,403,1,6,2,8,1,1,"4/30/2018",120,"5/14/2018",134,"5/22/2018",142,0,0.0294,1,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"589",589,"CAR-NBA","10-E8","CAR-NBA.3.10","CAR-NBA_3",3,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"E8","E",8,3,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,1,0,"7/3/2016",239,231,224,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/2/2017",153,63,0.167,167,1,3,0,3,1,1,"4/16/2018",106,"5/7/2018",127,"5/20/2018",140,3,0.3222,5,8,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"590",590,"CAR-NBA","3-N8","CAR-NBA.21.3","CAR-NBA_21",21,3,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",3,"N8","N",8,1,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"6/1/2017",152,62,0.537,537,1,5,12,17,1,1,"4/23/2018",113,"5/14/2018",134,"5/22/2018",142,4,0.036,1,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"591",591,"CAR-NBA","10-C10","CAR-NBA.21.10","CAR-NBA_21",21,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"C10","C",10,3,"11/7/2015",1,1,"11/19/2015",12,"11/25/2015",18,6,1,0,"11/7/2016",366,354,348,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/15/2017",135,45,0.527,527,1,12,3,15,1,1,"4/30/2018",120,"5/7/2018",127,"5/22/2018",142,4,0.0362,1,5,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"NA.486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"594",594,"CAR-NBA","1-E16","CAR-NBA.8.1","CAR-NBA_8",8,1,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",1,"E16","E",16,1,"11/7/2015",1,1,"11/16/2015",9,"11/25/2015",18,9,1,1,"6/26/2016",232,223,214,18,2,0.022,22,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/29/2017",149,59,2.11,2110,1,16,9,25,1,1,"4/23/2018",113,"5/10/2018",130,"5/20/2018",140,0,3.208,19,19,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"595",595,"CAR-NBA","5-C4","CAR-NBA.13.5","CAR-NBA_13",13,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"C4","C",4,2,"11/7/2015",1,1,"11/15/2015",8,"11/24/2015",17,9,1,1,"7/17/2016",253,245,236,9,2,0.061,61,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/31/2017",151,61,0.091,91,1,2,2,4,1,1,"4/12/2018",102,"5/10/2018",130,"5/22/2018",142,1,0.323,1,2,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"NA.488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"598",598,"CAR-NBA","5-D13","CAR-NBA.7.5","CAR-NBA_7",7,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"D13","D",13,2,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,1,0,"6/9/2016",215,205,197,3,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/3/2017",154,64,0.201,201,1,3,2,5,1,1,"4/16/2018",106,"5/3/2018",123,"5/25/2018",145,0,0.1826,1,1,1,44.68502,-79.05154,268,21,5.7,19.2,-9.1,28.2,911,398,17.2,48.2,904,1887,4611,149,167,139,273,134,258,-35.5,35.6,689,175,13.5,63,1368.191,1,1
"NA.490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"601",601,"CAR-PSR","5-D11","CAR-PSR.23.5","CAR-PSR_23",23,5,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",5,"D11","D",11,2,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/3/2017",154,64,0.103,103,1,1,2,3,1,1,"4/23/2018",113,"5/14/2018",134,"5/26/2018",146,1,0.1439,1,2,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"602",602,"CAR-PSR","8-D4","CAR-PSR.25.8","CAR-PSR_25",25,8,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",8,"D4","D",4,2,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,1,1,"8/8/2016",275,267,261,7,1,0.023,23,NA,1,"0","4/2/2017",91,1,"5/7/2017",127,37,"5/31/2017",151,61,1.527,1527,1,9,6,15,1,1,"4/19/2018",109,"5/14/2018",134,"5/23/2018",143,1,0.869,8,9,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"NA.492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"605",605,"CAR-PSR","3-D15","CAR-PSR.1.3","CAR-PSR_1",1,3,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",3,"D15","D",15,1,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"7/29/2016",265,255,248,5,0,0,0,1,1,"0","4/12/2017",102,12,"4/19/2017",109,19,"5/21/2017",141,51,0.78,780,1,13,7,20,1,1,"4/23/2018",113,"5/10/2018",130,"5/20/2018",140,8,0.6579,6,14,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"606",606,"CAR-PSR","4-C7","CAR-PSR.10.4","CAR-PSR_10",10,4,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",4,"C7","C",7,1,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"7/20/2016",256,246,239,10,0,0,0,1,1,"0","4/5/2017",95,5,"4/19/2017",109,19,"5/26/2017",146,56,1.076,1076,1,15,4,19,1,1,"4/16/2018",106,"5/10/2018",130,"5/20/2018",140,3,0.9195,8,11,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"NA.494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"610",610,"CAR-PSR","9-G5","CAR-PSR.20.9","CAR-PSR_20",20,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"G5","G",5,3,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"8/20/2016",287,278,271,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/29/2017",149,59,0.921,921,1,9,1,10,1,1,"4/16/2018",106,"5/3/2018",123,"5/28/2018",148,2,0.0883,1,3,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"NA.497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"612",612,"CAR-PSR","1-B5","CAR-PSR.23.1","CAR-PSR_23",23,1,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",1,"B5","B",5,1,"11/7/2015",1,1,"11/20/2015",13,"11/26/2015",19,6,1,1,"6/18/2016",224,211,205,4,3,0.043,43,1,1,"0","4/16/2017",106,16,"5/10/2017",130,40,"5/26/2017",146,56,0.308,308,1,2,1,3,1,1,"4/19/2018",109,"5/7/2018",127,"5/18/2018",138,1,0.3098,2,3,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"613",613,"CAR-PSR","9-G11","CAR-PSR.7.9","CAR-PSR_7",7,9,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",9,"G11","G",11,3,"11/7/2015",1,1,"11/16/2015",9,"11/22/2015",15,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/19/2017",139,49,0.779,779,1,7,3,10,1,1,"4/26/2018",116,"5/7/2018",127,NA,NA,0,0.1007,2,2,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"614",614,"CAR-PSR","10-M7","CAR-PSR.20.10","CAR-PSR_20",20,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"M7","M",7,3,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"8/6/2016",273,261,254,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/2/2017",153,63,0.25,250,1,2,2,4,1,1,"4/19/2018",109,"4/30/2018",120,"5/18/2018",138,0,0.6234,5,5,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"615",615,"CAR-PSR","8-I15","CAR-PSR.10.8","CAR-PSR_10",10,8,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",8,"I15","I",15,2,"11/7/2015",1,1,"11/20/2015",13,"11/28/2015",21,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/17/2017",137,47,0.916,916,1,10,2,12,1,1,"5/3/2018",123,"5/7/2018",127,"5/19/2018",139,5,0.9566,7,12,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"NA.498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"617",617,"CAR-PSR","7-L2","CAR-PSR.23.7","CAR-PSR_23",23,7,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",7,"L2","L",2,2,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"8/4/2016",271,259,252,8,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/25/2017",145,55,0.633,633,1,8,3,11,1,1,"4/26/2018",116,"5/10/2018",130,"5/28/2018",148,1,0.0722,1,2,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"618",618,"CAR-PSR","12-J7","CAR-PSR.23.12","CAR-PSR_23",23,12,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",12,"J7","J",7,3,"11/7/2015",1,1,"11/17/2015",10,"11/23/2015",16,6,1,0,"7/26/2016",262,252,246,8,0,0,0,1,0,"0","4/5/2017",95,5,"5/15/2017",135,45,NA,NA,NA,0,0,1,NA,2,2,1,1,"4/19/2018",109,"5/7/2018",127,"5/19/2018",139,0,0.0795,1,1,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
"NA.499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"620",620,"CAR-PSR","10-E6","CAR-PSR.7.10","CAR-PSR_7",7,10,"Alvar","GL_alvar","Jill_Hamilton","7/7/2015",10,"E6","E",6,3,"11/7/2015",1,1,"11/22/2015",15,"11/28/2015",21,6,1,1,"5/27/2016",202,187,181,24,1,0.021,21,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/15/2017",135,45,1.376,1376,1,15,7,22,1,1,"4/19/2018",109,"5/14/2018",134,"5/25/2018",145,3,0.0567,2,5,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63,1366.181,1,1
